scope,layer,matrix,rate,rank_total,rank_keep,rank_truncated,loss,relative_loss,loss_definition
matrix,16,gate,0.7,1536,460,1076,2.8075657283718245,0.29695847066733155,spectral_norm_discarded_residual
matrix,16,gate,0.8,1536,307,1229,3.1277226640326212,0.33082172559547346,spectral_norm_discarded_residual
matrix,16,gate,0.85,1536,230,1306,3.331602684747538,0.3523862783107669,spectral_norm_discarded_residual
matrix,16,gate,0.9,1536,153,1383,3.597052379814601,0.3804631046837468,spectral_norm_discarded_residual
matrix,16,up,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,16,up,0.1,1536,1382,154,1.5564006478734687,0.31186643852093526,spectral_norm_discarded_residual
matrix,16,up,0.2,1536,1228,308,1.8042691362542316,0.3615335102986906,spectral_norm_discarded_residual
matrix,16,up,0.3,1536,1075,461,2.0171758105330317,0.40419504885265306,spectral_norm_discarded_residual
matrix,16,up,0.4,1536,921,615,2.2235619136287803,0.4455500168171218,spectral_norm_discarded_residual
matrix,16,up,0.5,1536,768,768,2.4284956989705657,0.48661397413073526,spectral_norm_discarded_residual
matrix,16,up,0.6,1536,614,922,2.646110425920213,0.530218896781095,spectral_norm_discarded_residual
matrix,16,up,0.7,1536,460,1076,2.877237508331267,0.576531380739358,spectral_norm_discarded_residual
matrix,16,up,0.8,1536,307,1229,3.1371820324234916,0.6286182088015447,spectral_norm_discarded_residual
matrix,16,up,0.85,1536,230,1306,3.296486834913517,0.660539180731058,spectral_norm_discarded_residual
matrix,16,up,0.9,1536,153,1383,3.478223126022126,0.6969549005108493,spectral_norm_discarded_residual
matrix,17,down,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,17,down,0.1,1536,1382,154,1.4047400588199288,0.16225889844998093,spectral_norm_discarded_residual
matrix,17,down,0.2,1536,1228,308,1.6693699042591017,0.19282579724976318,spectral_norm_discarded_residual
matrix,17,down,0.3,1536,1075,461,1.8829059368633696,0.21749094523369292,spectral_norm_discarded_residual
matrix,17,down,0.4,1536,921,615,2.088365905184655,0.24122324212809879,spectral_norm_discarded_residual
matrix,17,down,0.5,1536,768,768,2.2946852388635346,0.26505480270863213,spectral_norm_discarded_residual
matrix,17,down,0.6,1536,614,922,2.5121540776513163,0.29017422178360647,spectral_norm_discarded_residual
matrix,17,down,0.7,1536,460,1076,2.7542197888033697,0.3181347796088307,spectral_norm_discarded_residual
matrix,17,down,0.8,1536,307,1229,3.030154760032512,0.3500075123570374,spectral_norm_discarded_residual
matrix,17,down,0.85,1536,230,1306,3.204789806995315,0.37017928020336,spectral_norm_discarded_residual
matrix,17,down,0.9,1536,153,1383,3.4254931539713103,0.39567231127320257,spectral_norm_discarded_residual
matrix,17,gate,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,17,gate,0.1,1536,1382,154,1.4473164364489628,0.14914411698107402,spectral_norm_discarded_residual
matrix,17,gate,0.2,1536,1228,308,1.6941917465282392,0.1745843035214422,spectral_norm_discarded_residual
matrix,17,gate,0.3,1536,1075,461,1.9084031883240504,0.19665852000188608,spectral_norm_discarded_residual
matrix,17,gate,0.4,1536,921,615,2.1196829442849987,0.21843062998778937,spectral_norm_discarded_residual
matrix,17,gate,0.5,1536,768,768,2.3380288880436084,0.24093090163410358,spectral_norm_discarded_residual
matrix,17,gate,0.6,1536,614,922,2.5707664518933377,0.2649142114166276,spectral_norm_discarded_residual
matrix,17,gate,0.7,1536,460,1076,2.832912368318259,0.29192801450817285,spectral_norm_discarded_residual
matrix,17,gate,0.8,1536,307,1229,3.144746927865973,0.3240621690418114,spectral_norm_discarded_residual
matrix,17,gate,0.85,1536,230,1306,3.3446126261413665,0.34465807490827566,spectral_norm_discarded_residual
matrix,17,gate,0.9,1536,153,1383,3.6087901699528424,0.37188123461664047,spectral_norm_discarded_residual
matrix,17,up,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,17,up,0.1,1536,1382,154,1.5913642880507255,0.30563483931574986,spectral_norm_discarded_residual
matrix,17,up,0.2,1536,1228,308,1.8436369019976544,0.35408590762637426,spectral_norm_discarded_residual
matrix,17,up,0.3,1536,1075,461,2.0613006834693466,0.3958900598085543,spectral_norm_discarded_residual
matrix,17,up,0.4,1536,921,615,2.2709683949060855,0.4361584997728336,spectral_norm_discarded_residual
matrix,17,up,0.5,1536,768,768,2.4830875857627914,0.4768977668910421,spectral_norm_discarded_residual
matrix,17,up,0.6,1536,614,922,2.7036266599991143,0.5192541431294626,spectral_norm_discarded_residual
matrix,17,up,0.7,1536,460,1076,2.9372369097297173,0.5641209480936376,spectral_norm_discarded_residual
matrix,17,up,0.8,1536,307,1229,3.203834614364407,0.6153232700445584,spectral_norm_discarded_residual
matrix,17,up,0.85,1536,230,1306,3.355545684569875,0.6444606516691426,spectral_norm_discarded_residual
matrix,17,up,0.9,1536,153,1383,3.5437239328000216,0.6806018602487252,spectral_norm_discarded_residual
matrix,18,down,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,18,down,0.1,1536,1382,154,1.390372386279246,0.1784091749384514,spectral_norm_discarded_residual
matrix,18,down,0.2,1536,1228,308,1.6706434400591264,0.214372869238948,spectral_norm_discarded_residual
matrix,18,down,0.3,1536,1075,461,1.8871985595006464,0.24216069109842195,spectral_norm_discarded_residual
matrix,18,down,0.4,1536,921,615,2.0973207329706613,0.2691230531066174,spectral_norm_discarded_residual
matrix,18,down,0.5,1536,768,768,2.305298468561802,0.29581024610509116,spectral_norm_discarded_residual
matrix,18,down,0.6,1536,614,922,2.52839772602933,0.32443779570759645,spectral_norm_discarded_residual
matrix,18,down,0.7,1536,460,1076,2.771257442578208,0.3556009589600126,spectral_norm_discarded_residual
matrix,18,down,0.8,1536,307,1229,3.0509669107397657,0.39149259197116615,spectral_norm_discarded_residual
matrix,18,down,0.85,1536,230,1306,3.225762350709959,0.4139219141699044,spectral_norm_discarded_residual
matrix,18,down,0.9,1536,153,1383,3.4487710556148237,0.44253784428963466,spectral_norm_discarded_residual
matrix,18,gate,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,18,gate,0.1,1536,1382,154,1.4876352761264007,0.15749345877652512,spectral_norm_discarded_residual
matrix,18,gate,0.2,1536,1228,308,1.719857986960261,0.18207848880547017,spectral_norm_discarded_residual
matrix,18,gate,0.3,1536,1075,461,1.9268449064300648,0.20399184780679813,spectral_norm_discarded_residual
matrix,18,gate,0.4,1536,921,615,2.1356885337887777,0.2261017733671844,spectral_norm_discarded_residual
matrix,18,gate,0.5,1536,768,768,2.348584680375204,0.2486407323608144,spectral_norm_discarded_residual
matrix,18,gate,0.6,1536,614,922,2.5782838337022485,0.27295859757688623,spectral_norm_discarded_residual
matrix,18,gate,0.7,1536,460,1076,2.834853434930623,0.30012119217439237,spectral_norm_discarded_residual
matrix,18,gate,0.8,1536,307,1229,3.1420665808186854,0.33264533414924097,spectral_norm_discarded_residual
matrix,18,gate,0.85,1536,230,1306,3.3431800123757807,0.35393687680801533,spectral_norm_discarded_residual
matrix,18,gate,0.9,1536,153,1383,3.601477783090416,0.38128242981885785,spectral_norm_discarded_residual
matrix,18,up,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,18,up,0.1,1536,1382,154,1.612068798295982,0.2933987274078448,spectral_norm_discarded_residual
matrix,18,up,0.2,1536,1228,308,1.8537194266696937,0.3373794724710189,spectral_norm_discarded_residual
matrix,18,up,0.3,1536,1075,461,2.0689721992165335,0.37655577164820675,spectral_norm_discarded_residual
matrix,18,up,0.4,1536,921,615,2.2778371165331057,0.4145694724316987,spectral_norm_discarded_residual
matrix,18,up,0.5,1536,768,768,2.487240643546974,0.4526812009171866,spectral_norm_discarded_residual
matrix,18,up,0.6,1536,614,922,2.708294264858862,0.4929132625080813,spectral_norm_discarded_residual
matrix,18,up,0.7,1536,460,1076,2.945798678642392,0.536139390841743,spectral_norm_discarded_residual
matrix,18,up,0.8,1536,307,1229,3.2087017177908113,0.5839881037498621,spectral_norm_discarded_residual
matrix,18,up,0.85,1536,230,1306,3.3709897459286933,0.613524746962307,spectral_norm_discarded_residual
matrix,18,up,0.9,1536,153,1383,3.5540127513038104,0.6468351844077684,spectral_norm_discarded_residual
matrix,19,down,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,19,down,0.1,1536,1382,154,1.5984744636351205,0.18800458026429595,spectral_norm_discarded_residual
matrix,19,down,0.2,1536,1228,308,1.8274240986420236,0.21493249247707563,spectral_norm_discarded_residual
matrix,19,down,0.3,1536,1075,461,2.031237991953774,0.2389040643325109,spectral_norm_discarded_residual
matrix,19,down,0.4,1536,921,615,2.229543081866888,0.2622277182547664,spectral_norm_discarded_residual
matrix,19,down,0.5,1536,768,768,2.4329931498200503,0.28615649878923466,spectral_norm_discarded_residual
matrix,19,down,0.6,1536,614,922,2.6473131706165107,0.311363748869691,spectral_norm_discarded_residual
matrix,19,down,0.7,1536,460,1076,2.8785412482539683,0.3385596401213347,spectral_norm_discarded_residual
matrix,19,down,0.8,1536,307,1229,3.137386895379909,0.36900377191589867,spectral_norm_discarded_residual
matrix,19,down,0.85,1536,230,1306,3.2884601404573806,0.3867722522239072,spectral_norm_discarded_residual
matrix,19,down,0.9,1536,153,1383,3.4661160993600726,0.407667258521972,spectral_norm_discarded_residual
matrix,19,gate,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,19,gate,0.1,1536,1382,154,1.4559277154559362,0.14173514729701014,spectral_norm_discarded_residual
matrix,19,gate,0.2,1536,1228,308,1.7114608032369234,0.1666113959262603,spectral_norm_discarded_residual
matrix,19,gate,0.3,1536,1075,461,1.931455339403232,0.18802795229582195,spectral_norm_discarded_residual
matrix,19,gate,0.4,1536,921,615,2.141738810735803,0.20849913260721192,spectral_norm_discarded_residual
matrix,19,gate,0.5,1536,768,768,2.35546941223621,0.22930589242361682,spectral_norm_discarded_residual
matrix,19,gate,0.6,1536,614,922,2.583040154358815,0.2514599954830098,spectral_norm_discarded_residual
matrix,19,gate,0.7,1536,460,1076,2.8384883007436317,0.2763279750332596,spectral_norm_discarded_residual
matrix,19,gate,0.8,1536,307,1229,3.1423999907749263,0.30591390000370333,spectral_norm_discarded_residual
matrix,19,gate,0.85,1536,230,1306,3.3289276469566405,0.3240724421780325,spectral_norm_discarded_residual
matrix,19,gate,0.9,1536,153,1383,3.576423258909756,0.34816623931036694,spectral_norm_discarded_residual
matrix,19,up,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,19,up,0.1,1536,1382,154,1.6757734384181493,0.20744472891629445,spectral_norm_discarded_residual
matrix,19,up,0.2,1536,1228,308,1.9266385928205516,0.2384994364062727,spectral_norm_discarded_residual
matrix,19,up,0.3,1536,1075,461,2.1449457574231348,0.2655237760593801,spectral_norm_discarded_residual
matrix,19,up,0.4,1536,921,615,2.3594101572896724,0.292072418180421,spectral_norm_discarded_residual
matrix,19,up,0.5,1536,768,768,2.5741518551732243,0.3186553871446078,spectral_norm_discarded_residual
matrix,19,up,0.6,1536,614,922,2.797114087107898,0.34625597962441246,spectral_norm_discarded_residual
matrix,19,up,0.7,1536,460,1076,3.038322293245708,0.3761152492532929,spectral_norm_discarded_residual
matrix,19,up,0.8,1536,307,1229,3.3036826762744687,0.4089643274523648,spectral_norm_discarded_residual
matrix,19,up,0.85,1536,230,1306,3.4581624544101635,0.4280874469407954,spectral_norm_discarded_residual
matrix,19,up,0.9,1536,153,1383,3.647960734192438,0.45158265923833535,spectral_norm_discarded_residual
matrix,20,down,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,20,down,0.1,1536,1382,154,1.4700174271229147,0.20951730639381527,spectral_norm_discarded_residual
matrix,20,down,0.2,1536,1228,308,1.7545940540546536,0.2500771849621053,spectral_norm_discarded_residual
matrix,20,down,0.3,1536,1075,461,2.0096249035026723,0.28642598983869383,spectral_norm_discarded_residual
matrix,20,down,0.4,1536,921,615,2.2485670308969876,0.32048171597633973,spectral_norm_discarded_residual
matrix,20,down,0.5,1536,768,768,2.482730454809839,0.3538563474119652,spectral_norm_discarded_residual
matrix,20,down,0.6,1536,614,922,2.723627129726374,0.3881906495205611,spectral_norm_discarded_residual
matrix,20,down,0.7,1536,460,1076,2.9729236900673213,0.42372216285649866,spectral_norm_discarded_residual
matrix,20,down,0.8,1536,307,1229,3.2463003314339933,0.462685740072202,spectral_norm_discarded_residual
matrix,20,down,0.85,1536,230,1306,3.401953333580065,0.484870509545026,spectral_norm_discarded_residual
matrix,20,down,0.9,1536,153,1383,3.5740674781379878,0.5094014377467612,spectral_norm_discarded_residual
matrix,20,gate,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,20,gate,0.1,1536,1382,154,1.4818632797042075,0.14104140629769188,spectral_norm_discarded_residual
matrix,20,gate,0.2,1536,1228,308,1.7494740269134,0.1665121745147805,spectral_norm_discarded_residual
matrix,20,gate,0.3,1536,1075,461,1.9793585854923301,0.1883922236881215,spectral_norm_discarded_residual
matrix,20,gate,0.4,1536,921,615,2.2012308405113714,0.2095096744643983,spectral_norm_discarded_residual
matrix,20,gate,0.5,1536,768,768,2.424337012375212,0.23074456749694025,spectral_norm_discarded_residual
matrix,20,gate,0.6,1536,614,922,2.6596003032916595,0.2531365559182352,spectral_norm_discarded_residual
matrix,20,gate,0.7,1536,460,1076,2.917274625559065,0.2776615909043601,spectral_norm_discarded_residual
matrix,20,gate,0.8,1536,307,1229,3.2157552794965256,0.3060705080835464,spectral_norm_discarded_residual
matrix,20,gate,0.85,1536,230,1306,3.3914989816107903,0.3227975160563104,spectral_norm_discarded_residual
matrix,20,gate,0.9,1536,153,1383,3.618604735400557,0.3444130829790563,spectral_norm_discarded_residual
matrix,20,up,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,20,up,0.1,1536,1382,154,1.604460327911604,0.27860891652553393,spectral_norm_discarded_residual
matrix,20,up,0.2,1536,1228,308,1.8940226645568594,0.3288904021290728,spectral_norm_discarded_residual
matrix,20,up,0.3,1536,1075,461,2.139863560430119,0.37157981267128776,spectral_norm_discarded_residual
matrix,20,up,0.4,1536,921,615,2.373054112306163,0.41207253528459215,spectral_norm_discarded_residual
matrix,20,up,0.5,1536,768,768,2.6007566810317426,0.45161228884477483,spectral_norm_discarded_residual
matrix,20,up,0.6,1536,614,922,2.8385365907195794,0.49290193736846044,spectral_norm_discarded_residual
matrix,20,up,0.7,1536,460,1076,3.0914643908603985,0.5368219640157649,spectral_norm_discarded_residual
matrix,20,up,0.8,1536,307,1229,3.3770462582661533,0.5864122550769469,spectral_norm_discarded_residual
matrix,20,up,0.85,1536,230,1306,3.537951862838702,0.6143529497597472,spectral_norm_discarded_residual
matrix,20,up,0.9,1536,153,1383,3.726663272584038,0.6471220251245391,spectral_norm_discarded_residual
matrix,21,down,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,21,down,0.1,1536,1382,154,1.5546273123338055,0.23101836385228802,spectral_norm_discarded_residual
matrix,21,down,0.2,1536,1228,308,1.846189431086552,0.2743446344646645,spectral_norm_discarded_residual
matrix,21,down,0.3,1536,1075,461,2.087288251743785,0.3101720347895282,spectral_norm_discarded_residual
matrix,21,down,0.4,1536,921,615,2.3094137201132283,0.34317998586919746,spectral_norm_discarded_residual
matrix,21,down,0.5,1536,768,768,2.5237632286881597,0.3750324255958515,spectral_norm_discarded_residual
matrix,21,down,0.6,1536,614,922,2.7454162538868236,0.4079701713938685,spectral_norm_discarded_residual
matrix,21,down,0.7,1536,460,1076,2.9787560443241548,0.4426445761086195,spectral_norm_discarded_residual
matrix,21,down,0.8,1536,307,1229,3.2236309692545566,0.47903310733862187,spectral_norm_discarded_residual
matrix,21,down,0.85,1536,230,1306,3.366432956865398,0.5002535511523787,spectral_norm_discarded_residual
matrix,21,down,0.9,1536,153,1383,3.5302125780174034,0.5245912813663708,spectral_norm_discarded_residual
matrix,21,gate,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,21,gate,0.1,1536,1382,154,1.5254434460598123,0.1341941234401768,spectral_norm_discarded_residual
matrix,21,gate,0.2,1536,1228,308,1.8006294948970303,0.15840239592780084,spectral_norm_discarded_residual
matrix,21,gate,0.3,1536,1075,461,2.027680294900229,0.17837618332812735,spectral_norm_discarded_residual
matrix,21,gate,0.4,1536,921,615,2.2461291843021627,0.1975932557836756,spectral_norm_discarded_residual
matrix,21,gate,0.5,1536,768,768,2.4639422184300974,0.21675439169083885,spectral_norm_discarded_residual
matrix,21,gate,0.6,1536,614,922,2.6969033712165347,0.23724811617111255,spectral_norm_discarded_residual
matrix,21,gate,0.7,1536,460,1076,2.944972201846258,0.2590708716230902,spectral_norm_discarded_residual
matrix,21,gate,0.8,1536,307,1229,3.22842507660846,0.2840063814668426,spectral_norm_discarded_residual
matrix,21,gate,0.85,1536,230,1306,3.4033218932905394,0.2993921534322024,spectral_norm_discarded_residual
matrix,21,gate,0.9,1536,153,1383,3.6075728414776966,0.3173602249622208,spectral_norm_discarded_residual
matrix,21,up,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,21,up,0.1,1536,1382,154,1.678455901422718,0.28876246638075864,spectral_norm_discarded_residual
matrix,21,up,0.2,1536,1228,308,1.9617301740607265,0.33749712634997864,spectral_norm_discarded_residual
matrix,21,up,0.3,1536,1075,461,2.2039104245130847,0.379161948386742,spectral_norm_discarded_residual
matrix,21,up,0.4,1536,921,615,2.428764328271858,0.4178459363126021,spectral_norm_discarded_residual
matrix,21,up,0.5,1536,768,768,2.650850291365143,0.45605372622057894,spectral_norm_discarded_residual
matrix,21,up,0.6,1536,614,922,2.87697655330877,0.4949566113407393,spectral_norm_discarded_residual
matrix,21,up,0.7,1536,460,1076,3.1216750698116504,0.5370546772388013,spectral_norm_discarded_residual
matrix,21,up,0.8,1536,307,1229,3.3871412986024696,0.5827256316567629,spectral_norm_discarded_residual
matrix,21,up,0.85,1536,230,1306,3.539648608519747,0.6089630722207238,spectral_norm_discarded_residual
matrix,21,up,0.9,1536,153,1383,3.7153062420803975,0.639183307058342,spectral_norm_discarded_residual
matrix,22,down,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,22,down,0.1,1536,1382,154,1.5552515392341537,0.22460708081555078,spectral_norm_discarded_residual
matrix,22,down,0.2,1536,1228,308,1.8772060988559551,0.2711032725682482,spectral_norm_discarded_residual
matrix,22,down,0.3,1536,1075,461,2.120888401175905,0.306295503014423,spectral_norm_discarded_residual
matrix,22,down,0.4,1536,921,615,2.3422261359055,0.3382607647214917,spectral_norm_discarded_residual
matrix,22,down,0.5,1536,768,768,2.552296374181253,0.36859879159049475,spectral_norm_discarded_residual
matrix,22,down,0.6,1536,614,922,2.763027209808302,0.3990322209322978,spectral_norm_discarded_residual
matrix,22,down,0.7,1536,460,1076,2.984709768367514,0.43104728157658795,spectral_norm_discarded_residual
matrix,22,down,0.8,1536,307,1229,3.222056852028249,0.4653245893022393,spectral_norm_discarded_residual
matrix,22,down,0.85,1536,230,1306,3.3581178536926766,0.4849743138810271,spectral_norm_discarded_residual
matrix,22,down,0.9,1536,153,1383,3.503288265124036,0.5059396056745631,spectral_norm_discarded_residual
matrix,22,gate,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,22,gate,0.1,1536,1382,154,1.590091105651997,0.13866730774171007,spectral_norm_discarded_residual
matrix,22,gate,0.2,1536,1228,308,1.8793683916420152,0.1638943543533673,spectral_norm_discarded_residual
matrix,22,gate,0.3,1536,1075,461,2.108639286667608,0.18388841484696092,spectral_norm_discarded_residual
matrix,22,gate,0.4,1536,921,615,2.3283592742800017,0.20304956796010878,spectral_norm_discarded_residual
matrix,22,gate,0.5,1536,768,768,2.547712745714466,0.22217875824329264,spectral_norm_discarded_residual
matrix,22,gate,0.6,1536,614,922,2.774447556546914,0.24195165407152863,spectral_norm_discarded_residual
matrix,22,gate,0.7,1536,460,1076,3.019560082840187,0.2633272180213191,spectral_norm_discarded_residual
matrix,22,gate,0.8,1536,307,1229,3.2945598690171907,0.2873091646174387,spectral_norm_discarded_residual
matrix,22,gate,0.85,1536,230,1306,3.4530656488943277,0.3011320013586393,spectral_norm_discarded_residual
matrix,22,gate,0.9,1536,153,1383,3.6430151585966675,0.31769695604812614,spectral_norm_discarded_residual
matrix,22,up,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,22,up,0.1,1536,1382,154,1.6765161009056784,0.2662125524565312,spectral_norm_discarded_residual
matrix,22,up,0.2,1536,1228,308,1.9744007238377113,0.3135133960126703,spectral_norm_discarded_residual
matrix,22,up,0.3,1536,1075,461,2.2137114910282083,0.3515133472983735,spectral_norm_discarded_residual
matrix,22,up,0.4,1536,921,615,2.438694152023671,0.3872381509013389,spectral_norm_discarded_residual
matrix,22,up,0.5,1536,768,768,2.6606684713659376,0.422485262515706,spectral_norm_discarded_residual
matrix,22,up,0.6,1536,614,922,2.8881735296451985,0.45861059541801213,spectral_norm_discarded_residual
matrix,22,up,0.7,1536,460,1076,3.128346285240518,0.49674742110254266,spectral_norm_discarded_residual
matrix,22,up,0.8,1536,307,1229,3.3925455159865656,0.5386993901507149,spectral_norm_discarded_residual
matrix,22,up,0.85,1536,230,1306,3.5392599876228523,0.5619960551547121,spectral_norm_discarded_residual
matrix,22,up,0.9,1536,153,1383,3.7075266552206436,0.5887149748539408,spectral_norm_discarded_residual
matrix,23,down,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,23,down,0.1,1536,1382,154,1.52328685005565,0.23713784659943554,spectral_norm_discarded_residual
matrix,23,down,0.2,1536,1228,308,1.9257673630822896,0.2997940443824641,spectral_norm_discarded_residual
matrix,23,down,0.3,1536,1075,461,2.1967921405258766,0.3419858561844996,spectral_norm_discarded_residual
matrix,23,down,0.4,1536,921,615,2.4315554979339704,0.37853266746575975,spectral_norm_discarded_residual
matrix,23,down,0.5,1536,768,768,2.6481681203221585,0.412253861092236,spectral_norm_discarded_residual
matrix,23,down,0.6,1536,614,922,2.868196398971311,0.4465067873798451,spectral_norm_discarded_residual
matrix,23,down,0.7,1536,460,1076,3.0936284311831486,0.4816009435929686,spectral_norm_discarded_residual
matrix,23,down,0.8,1536,307,1229,3.329325210667672,0.5182930654578295,spectral_norm_discarded_residual
matrix,23,down,0.85,1536,230,1306,3.467187683333802,0.5397548209333167,spectral_norm_discarded_residual
matrix,23,down,0.9,1536,153,1383,3.6133978906975486,0.5625161109187381,spectral_norm_discarded_residual
matrix,23,gate,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,23,gate,0.1,1536,1382,154,1.5288681272075209,0.12908490117962873,spectral_norm_discarded_residual
matrix,23,gate,0.2,1536,1228,308,1.8201519401572868,0.1536784822352578,spectral_norm_discarded_residual
matrix,23,gate,0.3,1536,1075,461,2.0607572138113013,0.17399318918755355,spectral_norm_discarded_residual
matrix,23,gate,0.4,1536,921,615,2.2874144708320827,0.19313024169293416,spectral_norm_discarded_residual
matrix,23,gate,0.5,1536,768,768,2.514349891983982,0.21229078006262062,spectral_norm_discarded_residual
matrix,23,gate,0.6,1536,614,922,2.7509255442802525,0.23226525932261316,spectral_norm_discarded_residual
matrix,23,gate,0.7,1536,460,1076,3.003139219529469,0.25356008309865813,spectral_norm_discarded_residual
matrix,23,gate,0.8,1536,307,1229,3.296015959280077,0.2782881576367622,spectral_norm_discarded_residual
matrix,23,gate,0.85,1536,230,1306,3.4734622614848023,0.29327024665880536,spectral_norm_discarded_residual
matrix,23,gate,0.9,1536,153,1383,3.689146345144681,0.31148081572607134,spectral_norm_discarded_residual
matrix,23,up,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,23,up,0.1,1536,1382,154,1.640992920320755,0.2450627380484519,spectral_norm_discarded_residual
matrix,23,up,0.2,1536,1228,308,1.9554984651599692,0.29203039342057435,spectral_norm_discarded_residual
matrix,23,up,0.3,1536,1075,461,2.2071529875931755,0.3296119975494347,spectral_norm_discarded_residual
matrix,23,up,0.4,1536,921,615,2.4430967699300723,0.3648473898591626,spectral_norm_discarded_residual
matrix,23,up,0.5,1536,768,768,2.676138919881591,0.39964945794892265,spectral_norm_discarded_residual
matrix,23,up,0.6,1536,614,922,2.9147707443286355,0.4352862773162235,spectral_norm_discarded_residual
matrix,23,up,0.7,1536,460,1076,3.1731417279041225,0.473870904881164,spectral_norm_discarded_residual
matrix,23,up,0.8,1536,307,1229,3.45721858970907,0.5162943990401301,spectral_norm_discarded_residual
matrix,23,up,0.85,1536,230,1306,3.621128162070023,0.5407723404728539,spectral_norm_discarded_residual
matrix,23,up,0.9,1536,153,1383,3.8032640277897896,0.5679721616283204,spectral_norm_discarded_residual
matrix,24,down,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,24,down,0.1,1536,1382,154,1.468906508718462,0.24908824968161394,spectral_norm_discarded_residual
matrix,24,down,0.2,1536,1228,308,1.912671058513168,0.32433914844408834,spectral_norm_discarded_residual
matrix,24,down,0.3,1536,1075,461,2.204148065294243,0.373766050027414,spectral_norm_discarded_residual
matrix,24,down,0.4,1536,921,615,2.451051083636785,0.4156343652095062,spectral_norm_discarded_residual
matrix,24,down,0.5,1536,768,768,2.684391683347074,0.4552028477620156,spectral_norm_discarded_residual
matrix,24,down,0.6,1536,614,922,2.918854550850692,0.4949616376749017,spectral_norm_discarded_residual
matrix,24,down,0.7,1536,460,1076,3.160460854799472,0.5359317681804506,spectral_norm_discarded_residual
matrix,24,down,0.8,1536,307,1229,3.4176775456210224,0.5795490133389148,spectral_norm_discarded_residual
matrix,24,down,0.85,1536,230,1306,3.562760033262653,0.6041512209618062,spectral_norm_discarded_residual
matrix,24,down,0.9,1536,153,1383,3.72492099880116,0.6316494932023639,spectral_norm_discarded_residual
matrix,24,gate,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,24,gate,0.1,1536,1382,154,1.5584640501790754,0.1393384926808025,spectral_norm_discarded_residual
matrix,24,gate,0.2,1536,1228,308,1.8379096696546542,0.1643230480829667,spectral_norm_discarded_residual
matrix,24,gate,0.3,1536,1075,461,2.0723840404952165,0.1852868331644701,spectral_norm_discarded_residual
matrix,24,gate,0.4,1536,921,615,2.299715995832038,0.20561203219050633,spectral_norm_discarded_residual
matrix,24,gate,0.5,1536,768,768,2.5219935677173098,0.2254853310450315,spectral_norm_discarded_residual
matrix,24,gate,0.6,1536,614,922,2.7502326677040156,0.24589163567510386,spectral_norm_discarded_residual
matrix,24,gate,0.7,1536,460,1076,3.0042464484763567,0.26860239203095493,spectral_norm_discarded_residual
matrix,24,gate,0.8,1536,307,1229,3.2832375596007846,0.29354631094326683,spectral_norm_discarded_residual
matrix,24,gate,0.85,1536,230,1306,3.4507043164909685,0.30851910770206237,spectral_norm_discarded_residual
matrix,24,gate,0.9,1536,153,1383,3.6495420423109683,0.32629670674302447,spectral_norm_discarded_residual
matrix,24,up,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,24,up,0.1,1536,1382,154,1.6703874593702963,0.25141857250149907,spectral_norm_discarded_residual
matrix,24,up,0.2,1536,1228,308,1.9761347151638642,0.2974381580573247,spectral_norm_discarded_residual
matrix,24,up,0.3,1536,1075,461,2.2304378978413046,0.33571463266367313,spectral_norm_discarded_residual
matrix,24,up,0.4,1536,921,615,2.469976694294992,0.3717688438739373,spectral_norm_discarded_residual
matrix,24,up,0.5,1536,768,768,2.7061202114183383,0.4073120142010282,spectral_norm_discarded_residual
matrix,24,up,0.6,1536,614,922,2.944432687582364,0.44318164566308677,spectral_norm_discarded_residual
