config_id,occupied_count,loads,timeout_ms,rate_policy,baseline_tok_s,raw_svd_tok_s,schedule_tok_s,speedup_vs_baseline,baseline_ppl,schedule_ppl,ppl_delta_vs_baseline,selected_policy,constraints_ok,ppl_le_40,throughput_ge_baseline,group_a,group_b,tokens,ppl_source,raw_status,baseline_status
8occ_cfg1,8,"20,30,40,50,90,90,100,100",20,mod4_1_0.05,23.4099,23.6953,23.695300,1.012191,15.1424,17.068900,1.926500,svd_timeout,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg1,8,"20,30,40,50,90,90,100,100",30,mod4_1_0.05,23.4099,24.8681,24.868100,1.062290,15.1424,16.867900,1.725500,svd_timeout,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg1,8,"20,30,40,50,90,90,100,100",40,mod4_1_0.05,23.4099,22.9456,23.409900,1.000000,15.1424,16.666900,1.524500,baseline_guard_no_svd,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg1,8,"20,30,40,50,90,90,100,100",50,mod4_1_0.05,23.4099,25.5565,25.556500,1.091696,15.1424,16.465900,1.323500,svd_timeout,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg1,8,"20,30,40,50,90,90,100,100",60,mod4_1_0.05,23.4099,24.6489,24.648900,1.052926,15.1424,16.264900,1.122500,svd_timeout,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg1,8,"20,30,40,50,90,90,100,100",70,mod4_1_0.05,23.4099,25.0763,25.076300,1.071184,15.1424,16.063900,0.921500,svd_timeout,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg1,8,"20,30,40,50,90,90,100,100",80,mod4_1_0.05,23.4099,26.2475,26.247500,1.121214,15.1424,15.862900,0.720500,svd_timeout,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg1,8,"20,30,40,50,90,90,100,100",90,mod4_1_0.05,23.4099,25.9794,25.979400,1.109761,15.1424,15.661900,0.519500,svd_timeout,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg1,8,"20,30,40,50,90,90,100,100",100,mod4_1_0.05,23.4099,25.0455,25.045500,1.069868,15.1424,15.460900,0.318500,svd_timeout,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg2,8,"20,30,40,50,90,90,100,100",10,mod3_1_0.05,23.5745,24.867,24.867000,1.054826,15.1424,17.877757,2.735357,svd_timeout,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg2,8,"20,30,40,50,90,90,100,100",20,mod3_1_0.05,23.5745,23.6568,23.656800,1.003491,15.1424,17.619329,2.476929,svd_timeout,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg2,8,"20,30,40,50,90,90,100,100",30,mod3_1_0.05,23.5745,23.9119,23.911900,1.014312,15.1424,17.360900,2.218500,svd_timeout,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg2,8,"20,30,40,50,90,90,100,100",40,mod3_1_0.05,23.5745,25.8357,25.835700,1.095917,15.1424,17.102471,1.960071,svd_timeout,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg2,8,"20,30,40,50,90,90,100,100",50,mod3_1_0.05,23.5745,27.2082,27.208200,1.154137,15.1424,16.844043,1.701643,svd_timeout,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg2,8,"20,30,40,50,90,90,100,100",60,mod3_1_0.05,23.5745,27.3015,27.301500,1.158095,15.1424,16.585614,1.443214,svd_timeout,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg2,8,"20,30,40,50,90,90,100,100",70,mod3_1_0.05,23.5745,24.9738,24.973800,1.059357,15.1424,16.327186,1.184786,svd_timeout,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg2,8,"20,30,40,50,90,90,100,100",80,mod3_1_0.05,23.5745,24.6411,24.641100,1.045244,15.1424,16.068757,0.926357,svd_timeout,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg2,8,"20,30,40,50,90,90,100,100",90,mod3_1_0.05,23.5745,24.1592,24.159200,1.024802,15.1424,15.810329,0.667929,svd_timeout,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg2,8,"20,30,40,50,90,90,100,100",100,mod3_1_0.05,23.5745,24.3279,24.327900,1.031958,15.1424,15.551900,0.409500,svd_timeout,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg3,8,"20,30,40,50,90,90,100,100",10,odd_0.05,12.284,25.4005,25.400500,2.067771,15.1424,19.397400,4.255000,svd_timeout,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg3,8,"20,30,40,50,90,90,100,100",20,odd_0.05,12.284,27.6323,27.632300,2.249455,15.1424,18.995400,3.853000,svd_timeout,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg3,8,"20,30,40,50,90,90,100,100",30,odd_0.05,12.284,25.1143,25.114300,2.044472,15.1424,18.593400,3.451000,svd_timeout,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg3,8,"20,30,40,50,90,90,100,100",40,odd_0.05,12.284,25.586,25.586000,2.082872,15.1424,18.191400,3.049000,svd_timeout,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg3,8,"20,30,40,50,90,90,100,100",50,odd_0.05,12.284,24.8244,24.824400,2.020873,15.1424,17.789400,2.647000,svd_timeout,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg3,8,"20,30,40,50,90,90,100,100",60,odd_0.05,12.284,26.0706,26.070600,2.122322,15.1424,17.387400,2.245000,svd_timeout,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg3,8,"20,30,40,50,90,90,100,100",70,odd_0.05,12.284,25.1827,25.182700,2.050041,15.1424,16.985400,1.843000,svd_timeout,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg3,8,"20,30,40,50,90,90,100,100",80,odd_0.05,12.284,25.5235,25.523500,2.077784,15.1424,16.583400,1.441000,svd_timeout,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg3,8,"20,30,40,50,90,90,100,100",90,odd_0.05,12.284,26.4969,26.496900,2.157025,15.1424,16.181400,1.039000,svd_timeout,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg3,8,"20,30,40,50,90,90,100,100",100,odd_0.05,12.284,25.0262,25.026200,2.037301,15.1424,15.779400,0.637000,svd_timeout,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg4,8,"20,30,40,50,90,90,100,100",10,mod4_1_0.1,25.8475,24.3752,25.847500,1.000000,15.1424,19.452400,4.310000,baseline_guard_no_svd,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg4,8,"20,30,40,50,90,90,100,100",20,mod4_1_0.1,25.8475,27.2265,27.226500,1.053351,15.1424,19.048400,3.906000,svd_timeout,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg4,8,"20,30,40,50,90,90,100,100",30,mod4_1_0.1,25.8475,24.1273,25.847500,1.000000,15.1424,18.644400,3.502000,baseline_guard_no_svd,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg4,8,"20,30,40,50,90,90,100,100",40,mod4_1_0.1,25.8475,27.8352,27.835200,1.076901,15.1424,18.240400,3.098000,svd_timeout,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg4,8,"20,30,40,50,90,90,100,100",50,mod4_1_0.1,25.8475,24.4238,25.847500,1.000000,15.1424,17.836400,2.694000,baseline_guard_no_svd,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg4,8,"20,30,40,50,90,90,100,100",60,mod4_1_0.1,25.8475,24.7898,25.847500,1.000000,15.1424,17.432400,2.290000,baseline_guard_no_svd,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg4,8,"20,30,40,50,90,90,100,100",70,mod4_1_0.1,25.8475,28.1825,28.182500,1.090338,15.1424,17.028400,1.886000,svd_timeout,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg4,8,"20,30,40,50,90,90,100,100",80,mod4_1_0.1,25.8475,27.5869,27.586900,1.067295,15.1424,16.624400,1.482000,svd_timeout,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg4,8,"20,30,40,50,90,90,100,100",90,mod4_1_0.1,25.8475,25.8435,25.847500,1.000000,15.1424,16.220400,1.078000,baseline_guard_no_svd,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg4,8,"20,30,40,50,90,90,100,100",100,mod4_1_0.1,25.8475,25.4933,25.847500,1.000000,15.1424,15.816400,0.674000,baseline_guard_no_svd,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg5,8,"20,30,40,50,90,90,100,100",10,mod3_1_0.1,25.3999,25.3472,25.399900,1.000000,15.1424,20.683829,5.541429,baseline_guard_no_svd,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg5,8,"20,30,40,50,90,90,100,100",20,mod3_1_0.1,25.3999,25.9629,25.962900,1.022165,15.1424,20.164400,5.022000,svd_timeout,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg5,8,"20,30,40,50,90,90,100,100",30,mod3_1_0.1,25.3999,28.4553,28.455300,1.120292,15.1424,19.644971,4.502571,svd_timeout,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg5,8,"20,30,40,50,90,90,100,100",40,mod3_1_0.1,25.3999,25.1799,25.399900,1.000000,15.1424,19.125543,3.983143,baseline_guard_no_svd,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg5,8,"20,30,40,50,90,90,100,100",50,mod3_1_0.1,25.3999,26.0537,26.053700,1.025740,15.1424,18.606114,3.463714,svd_timeout,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg5,8,"20,30,40,50,90,90,100,100",60,mod3_1_0.1,25.3999,25.4288,25.428800,1.001138,15.1424,18.086686,2.944286,svd_timeout,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg5,8,"20,30,40,50,90,90,100,100",70,mod3_1_0.1,25.3999,25.6029,25.602900,1.007992,15.1424,17.567257,2.424857,svd_timeout,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg5,8,"20,30,40,50,90,90,100,100",80,mod3_1_0.1,25.3999,24.8886,25.399900,1.000000,15.1424,17.047829,1.905429,baseline_guard_no_svd,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg5,8,"20,30,40,50,90,90,100,100",90,mod3_1_0.1,25.3999,25.1728,25.399900,1.000000,15.1424,16.528400,1.386000,baseline_guard_no_svd,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg5,8,"20,30,40,50,90,90,100,100",100,mod3_1_0.1,25.3999,27.7695,27.769500,1.093292,15.1424,16.008971,0.866571,svd_timeout,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg6,8,"20,30,40,50,90,90,100,100",10,mod4_1_0.15,25.0238,26.5793,26.579300,1.062161,15.1424,21.689900,6.547500,svd_timeout,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg6,8,"20,30,40,50,90,90,100,100",20,mod4_1_0.15,25.0238,23.4556,25.023800,1.000000,15.1424,21.080900,5.938500,baseline_guard_no_svd,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg6,8,"20,30,40,50,90,90,100,100",30,mod4_1_0.15,25.0238,24.6178,25.023800,1.000000,15.1424,20.471900,5.329500,baseline_guard_no_svd,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg6,8,"20,30,40,50,90,90,100,100",40,mod4_1_0.15,25.0238,24.8845,25.023800,1.000000,15.1424,19.862900,4.720500,baseline_guard_no_svd,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg6,8,"20,30,40,50,90,90,100,100",50,mod4_1_0.15,25.0238,24.8219,25.023800,1.000000,15.1424,19.253900,4.111500,baseline_guard_no_svd,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg6,8,"20,30,40,50,90,90,100,100",60,mod4_1_0.15,25.0238,27.8599,27.859900,1.113336,15.1424,18.644900,3.502500,svd_timeout,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg6,8,"20,30,40,50,90,90,100,100",70,mod4_1_0.15,25.0238,27.8484,27.848400,1.112877,15.1424,18.035900,2.893500,svd_timeout,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg6,8,"20,30,40,50,90,90,100,100",80,mod4_1_0.15,25.0238,25.4031,25.403100,1.015158,15.1424,17.426900,2.284500,svd_timeout,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg6,8,"20,30,40,50,90,90,100,100",90,mod4_1_0.15,25.0238,24.023,25.023800,1.000000,15.1424,16.817900,1.675500,baseline_guard_no_svd,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg6,8,"20,30,40,50,90,90,100,100",100,mod4_1_0.15,25.0238,25.872,25.872000,1.033896,15.1424,16.208900,1.066500,svd_timeout,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
