config_id,occupied_count,loads,timeout_ms,rate_policy,group_a,group_b,tokens,baseline_tok_s,raw_svd_tok_s,schedule_tok_s,speedup_vs_baseline,selected_policy,baseline_ppl,schedule_ppl,ppl_source,ppl_le_40,throughput_ge_baseline,constraints_ok,raw_status,baseline_status
8occ_cfg1,8,"20,30,40,50,90,90,100,100",80,mod4_1_0.05,"60,61,62,63,64,65","66,67",8,23.4099,26.2475,26.2475,1.121213674556491,svd_timeout,15.1424,15.8629,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg1,8,"20,30,40,50,90,90,100,100",90,mod4_1_0.05,"60,61,62,63,64,65","66,67",8,23.4099,25.9794,25.9794,1.1097612548537157,svd_timeout,15.1424,15.6619,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg1,8,"20,30,40,50,90,90,100,100",100,mod4_1_0.05,"60,61,62,63,64,65","66,67",8,23.4099,25.0455,25.0455,1.069867876411262,svd_timeout,15.1424,15.4609,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg2,8,"20,30,40,50,90,90,100,100",10,mod3_1_0.05,"60,61,62,63,64,65","66,67",8,23.5745,24.867,24.867,1.0548261893147257,svd_timeout,15.1424,17.877757142857142,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg2,8,"20,30,40,50,90,90,100,100",20,mod3_1_0.05,"60,61,62,63,64,65","66,67",8,23.5745,23.6568,23.6568,1.003491060255785,svd_timeout,15.1424,17.61932857142857,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg2,8,"20,30,40,50,90,90,100,100",30,mod3_1_0.05,"60,61,62,63,64,65","66,67",8,23.5745,23.9119,23.9119,1.0143120744872638,svd_timeout,15.1424,17.3609,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg2,8,"20,30,40,50,90,90,100,100",40,mod3_1_0.05,"60,61,62,63,64,65","66,67",8,23.5745,25.8357,25.8357,1.0959171986680523,svd_timeout,15.1424,17.10247142857143,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg2,8,"20,30,40,50,90,90,100,100",50,mod3_1_0.05,"60,61,62,63,64,65","66,67",8,23.5745,27.2082,27.2082,1.1541368851937475,svd_timeout,15.1424,16.844042857142856,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg2,8,"20,30,40,50,90,90,100,100",60,mod3_1_0.05,"60,61,62,63,64,65","66,67",8,23.5745,27.3015,27.3015,1.1580945513160406,svd_timeout,15.1424,16.585614285714286,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg2,8,"20,30,40,50,90,90,100,100",70,mod3_1_0.05,"60,61,62,63,64,65","66,67",8,23.5745,24.9738,24.9738,1.0593565080913698,svd_timeout,15.1424,16.327185714285715,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg2,8,"20,30,40,50,90,90,100,100",80,mod3_1_0.05,"60,61,62,63,64,65","66,67",8,23.5745,24.6411,24.6411,1.0452438015652505,svd_timeout,15.1424,16.068757142857145,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg2,8,"20,30,40,50,90,90,100,100",90,mod3_1_0.05,"60,61,62,63,64,65","66,67",8,23.5745,24.1592,24.1592,1.024802222740673,svd_timeout,15.1424,15.810328571428572,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg2,8,"20,30,40,50,90,90,100,100",100,mod3_1_0.05,"60,61,62,63,64,65","66,67",8,23.5745,24.3279,24.3279,1.0319582599843051,svd_timeout,15.1424,15.5519,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg3,8,"20,30,40,50,90,90,100,100",10,odd_0.05,"60,61,62,63,64,65","66,67",8,12.284,25.4005,25.4005,2.0677710843373496,svd_timeout,15.1424,19.397399999999998,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg3,8,"20,30,40,50,90,90,100,100",20,odd_0.05,"60,61,62,63,64,65","66,67",8,12.284,27.6323,27.6323,2.2494545750569848,svd_timeout,15.1424,18.9954,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg3,8,"20,30,40,50,90,90,100,100",30,odd_0.05,"60,61,62,63,64,65","66,67",8,12.284,25.1143,25.1143,2.0444724845327253,svd_timeout,15.1424,18.5934,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg3,8,"20,30,40,50,90,90,100,100",40,odd_0.05,"60,61,62,63,64,65","66,67",8,12.284,25.586,25.586,2.082872028655161,svd_timeout,15.1424,18.191399999999998,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg3,8,"20,30,40,50,90,90,100,100",50,odd_0.05,"60,61,62,63,64,65","66,67",8,12.284,24.8244,24.8244,2.0208726799088246,svd_timeout,15.1424,17.7894,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg3,8,"20,30,40,50,90,90,100,100",60,odd_0.05,"60,61,62,63,64,65","66,67",8,12.284,26.0706,26.0706,2.122321719309671,svd_timeout,15.1424,17.3874,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg3,8,"20,30,40,50,90,90,100,100",70,odd_0.05,"60,61,62,63,64,65","66,67",8,12.284,25.1827,25.1827,2.0500407033539565,svd_timeout,15.1424,16.9854,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg3,8,"20,30,40,50,90,90,100,100",80,odd_0.05,"60,61,62,63,64,65","66,67",8,12.284,25.5235,25.5235,2.077784109410615,svd_timeout,15.1424,16.5834,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg3,8,"20,30,40,50,90,90,100,100",90,odd_0.05,"60,61,62,63,64,65","66,67",8,12.284,26.4969,26.4969,2.1570253988928685,svd_timeout,15.1424,16.1814,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg3,8,"20,30,40,50,90,90,100,100",100,odd_0.05,"60,61,62,63,64,65","66,67",8,12.284,25.0262,25.0262,2.0373005535656135,svd_timeout,15.1424,15.779399999999999,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg4,8,"20,30,40,50,90,90,100,100",10,mod4_1_0.1,"60,61,62,63,64,65","66,67",8,25.8475,24.3752,25.8475,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg4,8,"20,30,40,50,90,90,100,100",20,mod4_1_0.1,"60,61,62,63,64,65","66,67",8,25.8475,27.2265,27.2265,1.0533513879485443,svd_timeout,15.1424,19.0484,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg4,8,"20,30,40,50,90,90,100,100",30,mod4_1_0.1,"60,61,62,63,64,65","66,67",8,25.8475,24.1273,25.8475,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg4,8,"20,30,40,50,90,90,100,100",40,mod4_1_0.1,"60,61,62,63,64,65","66,67",8,25.8475,27.8352,27.8352,1.0769010542605668,svd_timeout,15.1424,18.2404,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg4,8,"20,30,40,50,90,90,100,100",50,mod4_1_0.1,"60,61,62,63,64,65","66,67",8,25.8475,24.4238,25.8475,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg4,8,"20,30,40,50,90,90,100,100",60,mod4_1_0.1,"60,61,62,63,64,65","66,67",8,25.8475,24.7898,25.8475,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg4,8,"20,30,40,50,90,90,100,100",70,mod4_1_0.1,"60,61,62,63,64,65","66,67",8,25.8475,28.1825,28.1825,1.0903375568236773,svd_timeout,15.1424,17.0284,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg4,8,"20,30,40,50,90,90,100,100",80,mod4_1_0.1,"60,61,62,63,64,65","66,67",8,25.8475,27.5869,27.5869,1.0672947093529355,svd_timeout,15.1424,16.6244,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg4,8,"20,30,40,50,90,90,100,100",90,mod4_1_0.1,"60,61,62,63,64,65","66,67",8,25.8475,25.8435,25.8475,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg4,8,"20,30,40,50,90,90,100,100",100,mod4_1_0.1,"60,61,62,63,64,65","66,67",8,25.8475,25.4933,25.8475,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg5,8,"20,30,40,50,90,90,100,100",10,mod3_1_0.1,"60,61,62,63,64,65","66,67",8,25.3999,25.3472,25.3999,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg5,8,"20,30,40,50,90,90,100,100",20,mod3_1_0.1,"60,61,62,63,64,65","66,67",8,25.3999,25.9629,25.9629,1.022165441596227,svd_timeout,15.1424,20.1644,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg5,8,"20,30,40,50,90,90,100,100",30,mod3_1_0.1,"60,61,62,63,64,65","66,67",8,25.3999,28.4553,28.4553,1.120291812172489,svd_timeout,15.1424,19.64497142857143,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg5,8,"20,30,40,50,90,90,100,100",40,mod3_1_0.1,"60,61,62,63,64,65","66,67",8,25.3999,25.1799,25.3999,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg5,8,"20,30,40,50,90,90,100,100",50,mod3_1_0.1,"60,61,62,63,64,65","66,67",8,25.3999,26.0537,26.0537,1.0257402588199167,svd_timeout,15.1424,18.606114285714288,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg5,8,"20,30,40,50,90,90,100,100",60,mod3_1_0.1,"60,61,62,63,64,65","66,67",8,25.3999,25.4288,25.4288,1.0011377997551172,svd_timeout,15.1424,18.086685714285714,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg5,8,"20,30,40,50,90,90,100,100",70,mod3_1_0.1,"60,61,62,63,64,65","66,67",8,25.3999,25.6029,25.6029,1.0079921574494388,svd_timeout,15.1424,17.567257142857144,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg5,8,"20,30,40,50,90,90,100,100",80,mod3_1_0.1,"60,61,62,63,64,65","66,67",8,25.3999,24.8886,25.3999,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg5,8,"20,30,40,50,90,90,100,100",90,mod3_1_0.1,"60,61,62,63,64,65","66,67",8,25.3999,25.1728,25.3999,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg5,8,"20,30,40,50,90,90,100,100",100,mod3_1_0.1,"60,61,62,63,64,65","66,67",8,25.3999,27.7695,27.7695,1.093291705872858,svd_timeout,15.1424,16.008971428571428,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg6,8,"20,30,40,50,90,90,100,100",10,mod4_1_0.15,"60,61,62,63,64,65","66,67",8,25.0238,26.5793,26.5793,1.0621608228966024,svd_timeout,15.1424,21.6899,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg6,8,"20,30,40,50,90,90,100,100",20,mod4_1_0.15,"60,61,62,63,64,65","66,67",8,25.0238,23.4556,25.0238,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg6,8,"20,30,40,50,90,90,100,100",30,mod4_1_0.15,"60,61,62,63,64,65","66,67",8,25.0238,24.6178,25.0238,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg6,8,"20,30,40,50,90,90,100,100",40,mod4_1_0.15,"60,61,62,63,64,65","66,67",8,25.0238,24.8845,25.0238,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg6,8,"20,30,40,50,90,90,100,100",50,mod4_1_0.15,"60,61,62,63,64,65","66,67",8,25.0238,24.8219,25.0238,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg6,8,"20,30,40,50,90,90,100,100",60,mod4_1_0.15,"60,61,62,63,64,65","66,67",8,25.0238,27.8599,27.8599,1.1133361040289644,svd_timeout,15.1424,18.6449,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg6,8,"20,30,40,50,90,90,100,100",70,mod4_1_0.15,"60,61,62,63,64,65","66,67",8,25.0238,27.8484,27.8484,1.112876541532461,svd_timeout,15.1424,18.035899999999998,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg6,8,"20,30,40,50,90,90,100,100",80,mod4_1_0.15,"60,61,62,63,64,65","66,67",8,25.0238,25.4031,25.4031,1.0151575699933661,svd_timeout,15.1424,17.4269,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg6,8,"20,30,40,50,90,90,100,100",90,mod4_1_0.15,"60,61,62,63,64,65","66,67",8,25.0238,24.023,25.0238,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg6,8,"20,30,40,50,90,90,100,100",100,mod4_1_0.15,"60,61,62,63,64,65","66,67",8,25.0238,25.872,25.872,1.0338957312638368,svd_timeout,15.1424,16.2089,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
